Wall time,Step,Value
1767184800.7020185,207891,500.0
1767184802.6491594,208725,500.0
1767184804.369825,209412,500.0
1767184804.6106966,209519,107.0
1767184811.1812406,210636,117.0
1767184814.8350468,212136,500.0
1767184815.0051668,212209,73.0
1767184815.146782,212274,65.0
1767184817.3239877,213110,500.0
1767184817.834848,213354,158.0
1767184818.3692927,213597,243.0
1767184818.8324406,213805,208.0
1767184820.2528746,214427,500.0
1767184823.9218585,215927,500.0
1767184824.1977303,216048,121.0
1767184824.336639,216118,70.0
1767184825.9052148,216801,183.0
1767184826.0774033,216879,78.0
1767184827.3444455,217379,500.0
1767184827.495924,217457,78.0
1767184828.6210716,217957,500.0
1767184828.8218672,218054,97.0
1767184831.6304643,219200,146.0
1767184831.7969468,219273,73.0
1767184833.0478172,219833,500.0
1767184833.206725,219907,74.0
1767184833.3974106,219996,89.0
1767184836.6203768,220451,187.0
1767184836.9735076,220623,172.0
1767184838.1529853,221123,500.0
1767184841.0559416,222356,132.0
1767184841.2294343,222453,97.0
1767184842.3923936,222953,500.0
1767184846.4209857,224599,500.0
1767184849.0457265,225599,500.0
1767184850.4759443,226198,500.0
1767184850.7745564,226329,131.0
1767184851.9099972,226829,500.0
1767184855.4886477,228329,500.0
1767184856.6612809,228829,500.0
1767184857.3262727,229109,280.0
1767184857.6524334,229256,147.0
1767184857.7694726,229312,56.0
1767184859.1799285,229812,500.0
1767184859.4222627,229923,111.0
1767184859.555493,229986,63.0
1767184863.8354976,230193,144.0
1767184865.36581,230840,58.0
1767184865.7596219,231006,166.0
1767184867.08802,231506,500.0
1767184867.3258555,231615,109.0
1767184869.9772205,232693,500.0
1767184870.4146924,232878,185.0
1767184872.1724553,233546,168.0
1767184872.2751637,233599,53.0
1767184872.4215288,233669,70.0
1767184872.564847,233736,67.0
1767184873.8172169,234236,500.0
1767184875.3957276,234930,194.0
1767184875.493427,234978,48.0
1767184875.727612,235083,105.0
1767184876.9970152,235583,500.0
1767184879.450189,236583,500.0
1767184881.4845793,237453,252.0
1767184884.457366,238646,500.0
1767184884.7345707,238782,136.0
1767184887.146304,239705,423.0
1767184887.308211,239786,81.0
1767184887.438848,239851,65.0
1767184892.0890598,240143,292.0
1767184893.2723358,240643,500.0
1767184893.3634746,240684,41.0
1767184893.707035,240849,90.0
1767184897.5435996,242397,500.0
1767184898.7672336,242897,500.0
1767184900.1185627,243469,500.0
1767184900.540484,243666,134.0
1767184902.1933055,244287,121.0
1767184902.50012,244432,145.0
1767184904.7622557,245442,73.0
1767184905.4229233,245730,288.0
1767184906.7699833,246230,500.0
1767184908.438648,246908,178.0
1767184908.69382,247031,123.0
1767184908.9913843,247156,125.0
1767184910.3327231,247735,500.0
1767184911.8442574,248351,116.0
1767184913.3203912,248977,500.0
1767184914.9241707,249661,184.0
1767184920.1690404,250278,500.0
1767184921.339308,250778,500.0
1767184921.8882053,251014,236.0
1767184925.097125,252247,500.0
1767184926.2894225,252747,500.0
1767184927.421677,253247,500.0
1767184927.5540595,253312,65.0
1767184928.676294,253812,500.0
1767184929.9564,254312,500.0
1767184931.400555,254947,71.0
1767184931.7143457,255081,134.0
1767184933.5051687,255824,500.0
1767184934.8777244,256324,500.0
1767184936.0551057,256824,500.0
1767184938.140865,257711,500.0
1767184938.374887,257823,112.0
1767184942.2269988,259323,500.0
1767184943.3890276,259823,500.0
1767184946.3978214,260323,500.0
1767184947.795616,260926,103.0
1767184948.969357,261426,500.0
1767184950.9901378,262242,500.0
1767184952.2320895,262742,500.0
1767184952.4530168,262845,103.0
1767184953.0810184,263133,102.0
1767184954.923111,263964,183.0
1767184955.0666263,264029,65.0
1767184956.563432,264617,76.0
1767184957.7435157,265117,500.0
1767184957.968489,265229,112.0
1767184959.7915256,266008,102.0
1767184960.1103818,266159,81.0
1767184960.4999866,266275,116.0
