Wall time,Step,Value
1767186301.5671906,185423,149.0
1767186301.8739188,185830,126.0
1767186301.9677336,185974,144.0
1767186302.1578007,186253,148.0
1767186302.8260863,187247,146.0
1767186303.8098147,188648,135.0
1767186304.080843,189048,143.0
1767186304.3732483,189467,142.0
1767186304.4685678,189609,142.0
1767186304.6644542,189889,132.0
1767186305.2206297,190731,147.0
1767186305.590557,191283,142.0
1767186305.7026103,191443,160.0
1767186305.8035252,191587,144.0
1767186305.896925,191718,131.0
1767186305.9998267,191862,144.0
1767186306.6436515,192829,144.0
1767186306.7458658,192984,155.0
1767186307.1309385,193564,144.0
1767186307.60755,194266,137.0
1767186307.7036116,194403,137.0
1767186308.1140451,195009,166.0
1767186308.3753443,195425,130.0
1767186308.7393703,195969,135.0
1767186310.6718662,198855,150.0
1767186311.0562234,199423,147.0
1767186312.0341978,200855,149.0
1767186312.131944,201003,148.0
1767186312.503726,201551,134.0
1767186312.7110536,201840,150.0
1767186312.8135026,201986,146.0
1767186312.9180908,202122,136.0
1767186313.0154443,202257,135.0
1767186313.314143,202693,147.0
1767186313.6129677,203115,143.0
1767186313.8118956,203391,129.0
1767186314.0101683,203665,132.0
1767186314.1084569,203799,134.0
1767186314.422665,204209,136.0
1767186314.6000214,204488,144.0
1767186314.708107,204646,158.0
1767186314.9176683,204936,144.0
1767186315.0184193,205084,148.0
1767186315.2228339,205382,147.0
1767186315.897593,206324,135.0
1767186316.1769714,206772,144.0
1767186316.24526,206884,112.0
1767186316.4305248,207173,145.0
1767186317.138067,208181,156.0
1767186317.5446746,208756,161.0
1767186317.8100204,209168,147.0
1767186318.1009424,209605,143.0
1767186318.2041945,209738,133.0
1767186318.6117637,210282,131.0
1767186318.7126207,210419,137.0
1767186319.0140858,210856,145.0
1767186319.6766958,211809,137.0
1767186319.781276,211955,146.0
1767186319.8650794,212102,147.0
1767186320.0634716,212395,145.0
1767186320.243453,212667,130.0
1767186320.3498726,212819,152.0
1767186320.9975739,213791,143.0
1767186321.4315104,214479,141.0
1767186321.99783,215316,152.0
1767186322.2660615,215720,148.0
1767186322.3622744,215849,129.0
1767186322.628934,216246,130.0
1767186323.2624702,217213,150.0
1767186323.561333,217651,158.0
1767186323.6600428,217795,144.0
1767186323.806769,217944,149.0
1767186324.7194197,219245,149.0
1767186324.9889178,219682,149.0
1767186325.089695,219820,138.0
1767186325.261031,220114,149.0
1767186325.4565132,220391,129.0
1767186325.5603092,220537,146.0
1767186325.660028,220675,138.0
1767186325.762845,220814,139.0
1767186326.048939,221236,144.0
1767186326.436335,221801,135.0
1767186326.5480566,221947,146.0
1767186326.9453213,222515,132.0
1767186327.428884,223201,137.0
1767186327.9042342,223881,130.0
1767186328.004079,224023,142.0
1767186328.1046283,224170,147.0
1767186328.490156,224751,143.0
1767186328.5984418,224897,146.0
1767186328.6968133,225039,142.0
1767186329.439906,226171,145.0
1767186329.709028,226605,144.0
1767186329.902708,226881,142.0
1767186330.472147,227741,145.0
1767186330.6403806,228013,141.0
1767186330.9371328,228432,140.0
1767186331.317754,228991,129.0
1767186331.7173924,229561,142.0
1767186331.9156373,229839,146.0
1767186332.2009234,230260,129.0
1767186332.2945762,230395,135.0
