Wall time,Step,Value
1767186273.8165584,145659,-90.45606231689453
1767186273.911922,145790,-44.015933990478516
1767186274.0140169,145938,-83.63688659667969
1767186274.3834386,146502,-78.03944396972656
1767186274.6484408,146900,-58.46497344970703
1767186275.5935361,148278,-79.85670471191406
1767186275.7924838,148571,-43.64689254760742
1767186275.8973153,148717,-17.657947540283203
1767186276.001185,148865,-23.15353775024414
1767186276.186041,149143,-42.59710693359375
1767186276.487626,149573,-24.567113876342773
1767186276.7114139,149874,-84.06510925292969
1767186276.9206116,150163,-29.769073486328125
1767186277.0169618,150309,-87.98236846923828
1767186277.1137137,150460,-25.711105346679688
1767186277.201236,150608,-36.84638977050781
1767186277.3158836,150765,-87.44483947753906
1767186277.4031537,150908,-43.99120330810547
1767186277.6945899,151331,-44.77793884277344
1767186277.9792824,151727,-49.642818450927734
1767186278.184944,152007,-73.61783599853516
1767186278.4473603,152401,-61.15204620361328
1767186278.5542789,152539,-28.008996963500977
1767186278.6600995,152685,-29.130245208740234
1767186279.0470314,153230,-49.84333038330078
1767186279.7460334,154219,-43.3301887512207
1767186279.9399998,154493,-78.80075073242188
1767186280.1461644,154756,-39.9732551574707
1767186280.257497,154901,-91.73616790771484
1767186280.3677742,155045,-84.0731430053711
1767186280.6901245,155488,-24.0509033203125
1767186280.895527,155769,-69.2789535522461
1767186281.0960658,156050,-29.610124588012695
1767186281.179833,156191,-54.65742111206055
1767186281.3805776,156462,-33.27995300292969
1767186281.849399,157155,-43.68829345703125
1767186282.0138342,157405,-71.83617401123047
1767186282.110808,157538,-39.78806686401367
1767186282.412146,157977,-89.18133544921875
1767186282.5096877,158123,-85.26049041748047
1767186282.6801255,158388,-59.06770324707031
1767186282.7854185,158531,-27.08726692199707
1767186283.0863798,158947,-35.76216125488281
1767186283.2995944,159241,-33.15681838989258
1767186283.4048924,159389,-33.525672912597656
1767186283.5000505,159522,-37.28468704223633
1767186283.7845929,159950,-44.9798698425293
1767186284.524178,160913,-82.88504028320312
1767186284.7915745,161214,-87.49474334716797
1767186284.9614794,161467,-54.04901885986328
1767186285.04962,161609,-43.209930419921875
1767186285.1581187,161757,-96.92018127441406
1767186285.9150882,162859,-22.876802444458008
1767186286.1488771,163128,-39.19023895263672
1767186286.3715904,163416,-85.24700164794922
1767186286.6252115,163805,-69.85459899902344
1767186287.1965985,164642,-48.59696578979492
1767186287.2978609,164784,-24.29078483581543
1767186287.4892251,165040,-49.666175842285156
1767186287.5754926,165184,-43.879730224609375
1767186287.6773195,165338,-88.81340026855469
1767186288.0028932,165861,-48.629852294921875
1767186288.208123,166120,-42.86984634399414
1767186288.394051,166395,-22.90045738220215
1767186288.6555555,166832,-43.19779586791992
1767186288.7548103,166976,-72.36100769042969
1767186289.0262744,167413,-98.59468841552734
1767186289.1479068,167578,-87.8473892211914
1767186289.520573,167999,-38.46551513671875
1767186290.3173594,169120,-40.20540237426758
1767186290.4095402,169271,-47.94521713256836
1767186290.5060122,169400,-56.135765075683594
1767186291.1144474,170276,-86.77738189697266
1767186291.218205,170418,-76.43008422851562
1767186291.5893762,170988,-45.59060287475586
1767186292.090301,171699,-54.707157135009766
1767186292.3038645,171991,-89.1629409790039
1767186292.6813538,172539,-54.929378509521484
1767186292.9905272,172967,-23.747222900390625
1767186293.5181332,173799,-57.549903869628906
1767186293.7264547,174100,-85.9935073852539
1767186294.1652045,174679,-86.3572769165039
1767186294.3304818,174922,-67.31072998046875
1767186294.6316926,175349,-75.1731948852539
1767186294.7328925,175484,-79.40553283691406
1767186294.8182693,175620,-70.41356658935547
1767186294.9172914,175749,-53.9127197265625
1767186295.081405,176035,-47.83579635620117
1767186295.2906122,176321,-87.38912200927734
1767186295.3548496,176427,-76.41326141357422
1767186295.6523275,176855,-91.01820373535156
1767186295.7422278,177000,-42.40949630737305
1767186296.318259,177812,-89.06953430175781
1767186296.7119017,178358,-27.47992706298828
1767186297.1478279,179026,-70.86312866210938
1767186297.2185063,179142,-61.224525451660156
1767186297.3199084,179275,-49.8503303527832
1767186297.736643,179842,-18.836748123168945
1767186298.0274878,180248,-50.56449890136719
1767186298.5099995,180969,-100.0342788696289
1767186298.8023288,181364,-44.693519592285156
1767186299.259436,182080,-35.09135055541992
1767186299.3542986,182215,-40.9652214050293
1767186299.654308,182635,-42.743736267089844
1767186300.00882,183155,-78.32897186279297
1767186300.4232864,183682,-52.640098571777344
1767186300.8926964,184403,-82.378173828125
1767186301.346813,185127,-45.18291473388672
1767186301.5671823,185423,-84.58689880371094
1767186301.873913,185830,-52.95873260498047
1767186301.9677274,185974,-30.7866268157959
1767186302.1577947,186253,-84.90152740478516
1767186302.8260806,187247,-92.82845306396484
1767186303.809809,188648,-46.83067321777344
1767186304.080837,189048,-27.42884635925293
1767186304.3732426,189467,-46.50386428833008
1767186304.4685621,189609,-38.99785614013672
1767186304.6644485,189889,-43.28076171875
1767186305.2206242,190731,-30.118833541870117
1767186305.5905516,191283,-44.31636428833008
1767186305.7026043,191443,-84.2117919921875
1767186305.8035192,191587,-30.479677200317383
1767186305.896919,191718,-54.05695724487305
1767186305.9998207,191862,-31.379274368286133
1767186306.6436458,192829,-54.332881927490234
1767186306.74586,192984,-33.54410171508789
1767186307.1309326,193564,-22.55038070678711
1767186307.607544,194266,-35.28445053100586
1767186307.7036057,194403,-47.12582778930664
1767186308.1140397,195009,-97.42698669433594
1767186308.3753388,195425,-45.22013854980469
1767186308.7393646,195969,-26.9775390625
1767186310.6718602,198855,-45.31510925292969
1767186311.0562174,199423,-31.34894561767578
1767186312.034192,200855,-94.96026611328125
1767186312.1319377,201003,-81.61075592041016
1767186312.5037203,201551,-34.653785705566406
1767186312.7110476,201840,-39.21245193481445
1767186312.8134966,201986,-32.567115783691406
1767186312.9180846,202122,-47.311363220214844
1767186313.0154378,202257,-47.3432502746582
1767186313.3141363,202693,-31.00978660583496
1767186313.6129594,203115,-44.33021545410156
1767186313.8118892,203391,-46.37001419067383
1767186314.0101604,203665,-80.52986145019531
1767186314.1084485,203799,-46.35139083862305
1767186314.4226594,204209,-83.09333801269531
1767186314.6000125,204488,-49.76210021972656
1767186314.7081003,204646,-81.54580688476562
1767186314.91766,204936,-17.78451919555664
1767186315.018411,205084,-84.01398468017578
1767186315.2228277,205382,-33.95948028564453
1767186315.897587,206324,-75.56280517578125
1767186316.1769648,206772,-42.80788803100586
1767186316.2452545,206884,-81.68408203125
1767186316.4305184,207173,-39.380393981933594
1767186317.1380606,208181,-25.402259826660156
1767186317.5446687,208756,-87.38548278808594
1767186317.8100145,209168,-42.11677169799805
1767186318.1009364,209605,-40.043312072753906
1767186318.2041886,209738,-80.57548522949219
1767186318.6117575,210282,-49.992820739746094
1767186318.712529,210419,-34.60734176635742
1767186319.01408,210856,-92.33753967285156
1767186319.6766896,211809,-40.5228271484375
1767186319.7812698,211955,-28.555034637451172
1767186319.8650734,212102,-38.34605407714844
1767186320.0634658,212395,-80.80225372314453
